"protocol","weekday","timeofday","pdu_size","dest_tcp","dest_udp","flag_tcp","exp(subject(org.jnetpcap.protocol.network.Ip4.destination)).enc_timed","exp(subject(org.jnetpcap.protocol.network.Ip4.destination)).enc_count","exp(subject(org.jnetpcap.protocol.network.Ip4.destination)).enc_tsize","exp(subject(org.jnetpcap.protocol.network.Ip4.destination)).enc_asize","exp(subject(org.jnetpcap.protocol.network.Ip4.destination)).enc_rateps","attack"
"Icmp","2","71111","98","-1","-1","-1","1002087000","304","29792","98.0","0.8172043010752689","false"
"Udp","2","71111","92","-1","137","-1","13813907000","88","10552","119.0","0.26426426426426425","false"
"Icmp","2","71111","98","-1","-1","-1","1001126000","305","29890","98.0","0.8198924731182796","false"
"Icmp","2","71111","98","-1","-1","-1","1001118000","305","29890","98.0","0.8198924731182796","false"
"Udp","2","71112","92","-1","137","-1","749992000","89","10644","119.0","0.2672672672672673","false"
"Icmp","2","71112","98","-1","-1","-1","1002112000","306","29988","98.0","0.8225806451612904","false"
"Icmp","2","71112","98","-1","-1","-1","1002131000","306","29988","98.0","0.8225806451612904","false"
"Udp","2","71112","92","-1","137","-1","750117000","90","10736","119.0","0.2702702702702703","false"
"Icmp","2","71112","98","-1","-1","-1","1000987000","307","30086","98.0","0.8252688172043011","false"
"Icmp","2","71112","98","-1","-1","-1","1000977000","307","30086","98.0","0.8252688172043011","false"
"Icmp","2","71112","98","-1","-1","-1","1002122000","308","30184","98.0","0.8279569892473119","false"
"Icmp","2","71112","98","-1","-1","-1","1002116000","308","30184","98.0","0.8279569892473119","false"
"Icmp","2","71112","98","-1","-1","-1","1002028000","309","30282","98.0","0.8306451612903226","false"
"Icmp","2","71112","98","-1","-1","-1","1002034000","309","30282","98.0","0.8306451612903226","false"
"Icmp","2","71112","98","-1","-1","-1","1002103000","310","30380","98.0","0.8333333333333334","false"
"Icmp","2","71112","98","-1","-1","-1","1002104000","310","30380","98.0","0.8333333333333334","false"
"Icmp","2","71112","98","-1","-1","-1","1002101000","311","30478","98.0","0.8360215053763441","false"
"Icmp","2","71112","98","-1","-1","-1","1002106000","311","30478","98.0","0.8360215053763441","false"
"Icmp","2","71112","98","-1","-1","-1","1002129000","312","30576","98.0","0.8387096774193549","false"
"Icmp","2","71112","98","-1","-1","-1","1002116000","312","30576","98.0","0.8387096774193549","false"
"Icmp","2","71121","98","-1","-1","-1","1001994000","313","30674","98.0","0.819371727748691","false"
"Icmp","2","71121","98","-1","-1","-1","1002000000","313","30674","98.0","0.819371727748691","false"
"Icmp","2","71121","98","-1","-1","-1","1001990000","314","30772","98.0","0.8219895287958116","false"
"Icmp","2","71121","98","-1","-1","-1","1001984000","314","30772","98.0","0.8219895287958116","false"
"Icmp","2","71121","98","-1","-1","-1","1001119000","315","30870","98.0","0.824607329842932","false"
"Icmp","2","71121","98","-1","-1","-1","1001119000","315","30870","98.0","0.824607329842932","false"
"Icmp","2","71122","98","-1","-1","-1","1002111000","316","30968","98.0","0.8272251308900523","false"
"Icmp","2","71122","98","-1","-1","-1","1002117000","316","30968","98.0","0.8272251308900523","false"
"Icmp","2","71122","98","-1","-1","-1","1001994000","318","31164","98.0","0.8324607329842932","false"
"Icmp","2","71122","98","-1","-1","-1","1001127000","317","31066","98.0","0.8298429319371727","false"
"Icmp","2","71122","98","-1","-1","-1","1001994000","318","31164","98.0","0.8324607329842932","false"
"Icmp","2","71122","98","-1","-1","-1","1001988000","318","31164","98.0","0.8324607329842932","false"
"Icmp","2","71122","98","-1","-1","-1","1001124000","319","31262","98.0","0.8350785340314136","false"
"Icmp","2","71122","98","-1","-1","-1","1001124000","319","31262","98.0","0.8350785340314136","false"
"Icmp","2","71122","98","-1","-1","-1","1002137000","320","31360","98.0","0.837696335078534","false"
"Icmp","2","71122","98","-1","-1","-1","1002132000","320","31360","98.0","0.837696335078534","false"
"Icmp","2","71122","98","-1","-1","-1","1001007000","321","31458","98.0","0.8403141361256544","false"
"Icmp","2","71122","98","-1","-1","-1","1001023000","321","31458","98.0","0.8403141361256544","false"
"Icmp","2","71122","98","-1","-1","-1","1002081000","322","31556","98.0","0.8429319371727748","false"
"Icmp","2","71122","98","-1","-1","-1","1002072000","322","31556","98.0","0.8429319371727748","false"
"Icmp","2","71131","98","-1","-1","-1","1000987000","323","31654","98.0","0.8239795918367347","false"
"Icmp","2","71131","98","-1","-1","-1","1000983000","323","31654","98.0","0.8239795918367347","false"
"Icmp","2","71131","98","-1","-1","-1","1001160000","324","31752","98.0","0.826530612244898","false"
"Icmp","2","71131","98","-1","-1","-1","1001164000","324","31752","98.0","0.826530612244898","false"
"Udp","2","71131","242","-1","17500","-1","30011291000","20","5740","287.0","0.05420054200542006","false"
"Udp","2","71132","242","-1","17500","-1","30011378000","59","9627","163.0","0.15989159891598917","false"
"Icmp","2","71132","98","-1","-1","-1","1001079000","325","31850","98.0","0.8290816326530612","false"
"Icmp","2","71132","98","-1","-1","-1","1001081000","325","31850","98.0","0.8290816326530612","false"
"Icmp","2","71132","98","-1","-1","-1","1001121000","327","32046","98.0","0.8341836734693877","false"
"Icmp","2","71132","98","-1","-1","-1","1001986000","326","31948","98.0","0.8316326530612245","false"
"Icmp","2","71132","98","-1","-1","-1","1001121000","327","32046","98.0","0.8341836734693877","false"
"Icmp","2","71132","98","-1","-1","-1","1001117000","327","32046","98.0","0.8341836734693877","false"
"Icmp","2","71132","98","-1","-1","-1","1001015000","328","32144","98.0","0.8367346938775511","false"
"Icmp","2","71132","98","-1","-1","-1","1001016000","328","32144","98.0","0.8367346938775511","false"
"Icmp","2","71132","98","-1","-1","-1","1001099000","329","32242","98.0","0.8392857142857143","false"
"Icmp","2","71132","98","-1","-1","-1","1001113000","329","32242","98.0","0.8392857142857143","false"
"Icmp","2","71132","98","-1","-1","-1","1002111000","330","32340","98.0","0.8418367346938775","false"
"Icmp","2","71132","98","-1","-1","-1","1002096000","330","32340","98.0","0.8418367346938775","false"
"Icmp","2","71132","98","-1","-1","-1","1000995000","331","32438","98.0","0.8443877551020408","false"
"Icmp","2","71132","98","-1","-1","-1","1000998000","331","32438","98.0","0.8443877551020408","false"
"Icmp","2","71132","98","-1","-1","-1","1001257000","332","32536","98.0","0.8469387755102041","false"
"Icmp","2","71132","98","-1","-1","-1","1001252000","332","32536","98.0","0.8469387755102041","false"
"Icmp","2","71141","98","-1","-1","-1","1000978000","333","32634","98.0","0.8283582089552238","false"
"Icmp","2","71141","98","-1","-1","-1","1000982000","333","32634","98.0","0.8283582089552238","false"
"Icmp","2","71141","98","-1","-1","-1","1001999000","334","32732","98.0","0.8308457711442786","false"
"Icmp","2","71141","98","-1","-1","-1","1002007000","334","32732","98.0","0.8308457711442786","false"
"Icmp","2","71141","98","-1","-1","-1","1001117000","335","32830","98.0","0.8333333333333334","false"
"Icmp","2","71141","98","-1","-1","-1","1001106000","335","32830","98.0","0.8333333333333334","false"
"Icmp","2","71141","98","-1","-1","-1","1001992000","336","32928","98.0","0.835820895522388","false"
"Icmp","2","71142","98","-1","-1","-1","1001993000","336","32928","98.0","0.835820895522388","false"
"Icmp","2","71142","98","-1","-1","-1","1001117000","337","33026","98.0","0.8383084577114428","false"
"Icmp","2","71142","98","-1","-1","-1","1001123000","337","33026","98.0","0.8383084577114428","false"
"Icmp","2","71142","98","-1","-1","-1","1002126000","338","33124","98.0","0.8407960199004975","false"
"Icmp","2","71142","98","-1","-1","-1","1002128000","338","33124","98.0","0.8407960199004975","false"
"Icmp","2","71142","98","-1","-1","-1","1001000000","339","33222","98.0","0.8432835820895522","false"
"Icmp","2","71142","98","-1","-1","-1","1001030000","339","33222","98.0","0.8432835820895522","false"
"Icmp","2","71142","98","-1","-1","-1","1002117000","340","33320","98.0","0.845771144278607","false"
"Icmp","2","71142","98","-1","-1","-1","1002083000","340","33320","98.0","0.845771144278607","false"
"Icmp","2","71142","98","-1","-1","-1","1001107000","341","33418","98.0","0.8482587064676617","false"
"Icmp","2","71142","98","-1","-1","-1","1001105000","341","33418","98.0","0.8482587064676617","false"
"Icmp","2","71142","98","-1","-1","-1","1000997000","342","33516","98.0","0.8507462686567164","false"
"Icmp","2","71142","98","-1","-1","-1","1000996000","342","33516","98.0","0.8507462686567164","false"
"Icmp","2","71151","98","-1","-1","-1","1001125000","343","33614","98.0","0.8325242718446602","false"
"Icmp","2","71151","98","-1","-1","-1","1001125000","343","33614","98.0","0.8325242718446602","false"
"Icmp","2","71151","98","-1","-1","-1","1000987000","344","33712","98.0","0.8349514563106796","false"
"Icmp","2","71151","98","-1","-1","-1","1000988000","344","33712","98.0","0.8349514563106796","false"
"Icmp","2","71151","98","-1","-1","-1","1001121000","345","33810","98.0","0.837378640776699","false"
"Icmp","2","71151","98","-1","-1","-1","1001129000","345","33810","98.0","0.837378640776699","false"
"Icmp","2","71152","98","-1","-1","-1","1001121000","346","33908","98.0","0.8398058252427184","false"
"Icmp","2","71152","98","-1","-1","-1","1001111000","346","33908","98.0","0.8398058252427184","false"
"Icmp","2","71152","98","-1","-1","-1","1001130000","347","34006","98.0","0.8422330097087378","false"
"Icmp","2","71152","98","-1","-1","-1","1001131000","347","34006","98.0","0.8422330097087378","false"
"Icmp","2","71152","98","-1","-1","-1","1001985000","348","34104","98.0","0.8446601941747572","false"
"Icmp","2","71152","98","-1","-1","-1","1001988000","348","34104","98.0","0.8446601941747572","false"
"Icmp","2","71152","98","-1","-1","-1","1001119000","349","34202","98.0","0.8470873786407767","false"
"Icmp","2","71152","98","-1","-1","-1","1001122000","349","34202","98.0","0.8470873786407767","false"
"Icmp","2","71152","98","-1","-1","-1","1000985000","350","34300","98.0","0.8495145631067961","false"
"Icmp","2","71152","98","-1","-1","-1","1000980000","350","34300","98.0","0.8495145631067961","false"
"Icmp","2","71152","98","-1","-1","-1","1001124000","351","34398","98.0","0.8519417475728155","false"
"Icmp","2","71152","98","-1","-1","-1","1001133000","351","34398","98.0","0.8519417475728155","false"
"Icmp","2","71152","98","-1","-1","-1","1001115000","352","34496","98.0","0.8543689320388349","false"
"Icmp","2","71152","98","-1","-1","-1","1001104000","352","34496","98.0","0.8543689320388349","false"
"Icmp","2","71161","98","-1","-1","-1","1000998000","353","34594","98.0","0.8364928909952607","false"
"Icmp","2","71161","98","-1","-1","-1","1001014000","353","34594","98.0","0.8364928909952607","false"
"Icmp","2","71161","98","-1","-1","-1","1002113000","354","34692","98.0","0.8388625592417062","false"
"Icmp","2","71161","98","-1","-1","-1","1002109000","354","34692","98.0","0.8388625592417062","false"
"Udp","2","71161","242","-1","17500","-1","30011800000","21","5982","284.0","0.05263157894736842","false"
"Udp","2","71161","242","-1","17500","-1","30011713000","60","9869","164.0","0.15037593984962405","false"
"Icmp","2","71161","98","-1","-1","-1","1001124000","355","34790","98.0","0.8412322274881516","false"
"Icmp","2","71161","98","-1","-1","-1","1001122000","355","34790","98.0","0.8412322274881516","false"
"Icmp","2","71162","98","-1","-1","-1","1000997000","356","34888","98.0","0.8436018957345972","false"
"Icmp","2","71162","98","-1","-1","-1","1000997000","356","34888","98.0","0.8436018957345972","false"
"Icmp","2","71162","98","-1","-1","-1","1001003000","358","35084","98.0","0.8483412322274881","false"
"Icmp","2","71162","98","-1","-1","-1","1001125000","357","34986","98.0","0.8459715639810427","false"
"Icmp","2","71162","98","-1","-1","-1","1001003000","358","35084","98.0","0.8483412322274881","false"
"Icmp","2","71162","98","-1","-1","-1","1000994000","358","35084","98.0","0.8483412322274881","false"
"Icmp","2","71162","98","-1","-1","-1","1001108000","359","35182","98.0","0.8507109004739336","false"
"Icmp","2","71162","98","-1","-1","-1","1001117000","359","35182","98.0","0.8507109004739336","false"
"Udp","2","71162","92","-1","137","-1","52763942000","91","10828","118.0","0.23759791122715404","false"
"Udp","2","71162","92","-1","137","-1","749992000","92","10920","118.0","0.2402088772845953","false"
"Icmp","2","71162","98","-1","-1","-1","1001249000","360","35280","98.0","0.8530805687203792","false"
"Icmp","2","71162","98","-1","-1","-1","1001240000","360","35280","98.0","0.8530805687203792","false"
"Udp","2","71162","92","-1","137","-1","749981000","93","11012","118.0","0.24281984334203655","false"
"Icmp","2","71162","98","-1","-1","-1","1001867000","361","35378","98.0","0.8554502369668247","false"
"Icmp","2","71162","98","-1","-1","-1","1001864000","361","35378","98.0","0.8554502369668247","false"
"Icmp","2","71162","98","-1","-1","-1","1002138000","362","35476","98.0","0.8578199052132701","false"
"Icmp","2","71162","98","-1","-1","-1","1002144000","362","35476","98.0","0.8578199052132701","false"
"Icmp","2","71171","98","-1","-1","-1","1002114000","363","35574","98.0","0.8402777777777778","false"
"Icmp","2","71171","98","-1","-1","-1","1002107000","363","35574","98.0","0.8402777777777778","false"
"Icmp","2","71171","98","-1","-1","-1","1001977000","364","35672","98.0","0.8425925925925926","false"
"Icmp","2","71171","98","-1","-1","-1","1001993000","364","35672","98.0","0.8425925925925926","false"
"Icmp","2","71171","98","-1","-1","-1","1002120000","365","35770","98.0","0.8449074074074074","false"
"Icmp","2","71171","98","-1","-1","-1","1002114000","365","35770","98.0","0.8449074074074074","false"
"Icmp","2","71171","98","-1","-1","-1","1001996000","366","35868","98.0","0.8472222222222222","false"
"Icmp","2","71172","98","-1","-1","-1","1001988000","366","35868","98.0","0.8472222222222222","false"
"Icmp","2","71172","98","-1","-1","-1","1001121000","367","35966","98.0","0.8495370370370371","false"
"Icmp","2","71172","98","-1","-1","-1","1001163000","368","36064","98.0","0.8518518518518519","false"
"Icmp","2","71172","98","-1","-1","-1","1001117000","368","36064","98.0","0.8518518518518519","false"
"Icmp","2","71172","98","-1","-1","-1","1001163000","368","36064","98.0","0.8518518518518519","false"
"Icmp","2","71172","98","-1","-1","-1","1001990000","369","36162","98.0","0.8541666666666666","false"
"Icmp","2","71172","98","-1","-1","-1","1001935000","369","36162","98.0","0.8541666666666666","false"
"Icmp","2","71172","98","-1","-1","-1","1001369000","370","36260","98.0","0.8564814814814815","false"
"Icmp","2","71172","98","-1","-1","-1","1001378000","370","36260","98.0","0.8564814814814815","false"
"Icmp","2","71172","98","-1","-1","-1","1001859000","371","36358","98.0","0.8587962962962963","false"
"Icmp","2","71172","98","-1","-1","-1","1001860000","371","36358","98.0","0.8587962962962963","false"
"Icmp","2","71172","98","-1","-1","-1","1001000000","372","36456","98.0","0.8611111111111112","false"
"Icmp","2","71172","98","-1","-1","-1","1000993000","372","36456","98.0","0.8611111111111112","false"
"Icmp","2","71181","98","-1","-1","-1","1001133000","373","36554","98.0","0.8438914027149321","false"
"Icmp","2","71181","98","-1","-1","-1","1001134000","373","36554","98.0","0.8438914027149321","false"
"Icmp","2","71181","98","-1","-1","-1","1001111000","374","36652","98.0","0.8461538461538461","false"
"Icmp","2","71181","98","-1","-1","-1","1001113000","374","36652","98.0","0.8461538461538461","false"
"Icmp","2","71181","98","-1","-1","-1","1001987000","375","36750","98.0","0.8484162895927602","false"
"Icmp","2","71181","98","-1","-1","-1","1001984000","375","36750","98.0","0.8484162895927602","false"
"Icmp","2","71181","98","-1","-1","-1","1001114000","376","36848","98.0","0.8506787330316742","false"
"Icmp","2","71182","98","-1","-1","-1","1001110000","376","36848","98.0","0.8506787330316742","false"
"Icmp","2","71182","98","-1","-1","-1","1001124000","377","36946","98.0","0.8529411764705882","false"
"Icmp","2","71182","98","-1","-1","-1","1001134000","377","36946","98.0","0.8529411764705882","false"
"Icmp","2","71182","98","-1","-1","-1","1000814000","378","37044","98.0","0.8552036199095022","false"
"Icmp","2","71182","98","-1","-1","-1","1000808000","378","37044","98.0","0.8552036199095022","false"
"Udp","2","71182","175","-1","1900","-1","148656476000","66","11402","172.0","0.15","false"
"Icmp","2","71182","98","-1","-1","-1","1002305000","379","37142","98.0","0.8574660633484162","false"
"Icmp","2","71182","98","-1","-1","-1","1002300000","379","37142","98.0","0.8574660633484162","false"
"Icmp","2","71182","98","-1","-1","-1","1000980000","380","37240","98.0","0.8597285067873304","false"
"Icmp","2","71182","98","-1","-1","-1","1000985000","380","37240","98.0","0.8597285067873304","false"
"Icmp","2","71182","98","-1","-1","-1","1001142000","381","37338","98.0","0.8619909502262444","false"
"Icmp","2","71182","98","-1","-1","-1","1001145000","381","37338","98.0","0.8619909502262444","false"
"Udp","2","71182","175","-1","1900","-1","3000623000","67","11577","172.0","0.15227272727272728","false"
"Icmp","2","71182","98","-1","-1","-1","1000980000","382","37436","98.0","0.8642533936651584","false"
"Icmp","2","71182","98","-1","-1","-1","1000986000","382","37436","98.0","0.8642533936651584","false"
"Icmp","2","71191","98","-1","-1","-1","1001125000","383","37534","98.0","0.8473451327433629","false"
"Icmp","2","71191","98","-1","-1","-1","1001118000","383","37534","98.0","0.8473451327433629","false"
"Icmp","2","71191","98","-1","-1","-1","1001119000","384","37632","98.0","0.8495575221238938","false"
"Icmp","2","71191","98","-1","-1","-1","1001117000","384","37632","98.0","0.8495575221238938","false"
"Udp","2","71191","242","-1","17500","-1","30011324000","22","6224","282.0","0.05128205128205128","false"
"Udp","2","71191","242","-1","17500","-1","30010722000","61","10111","165.0","0.14219114219114218","false"
"Udp","2","71191","175","-1","1900","-1","3000209000","68","11752","172.0","0.1514476614699332","false"
"Icmp","2","71191","98","-1","-1","-1","1001145000","385","37730","98.0","0.8517699115044248","false"
"Icmp","2","71192","98","-1","-1","-1","1001157000","385","37730","98.0","0.8517699115044248","false"
"Icmp","2","71192","98","-1","-1","-1","1000959000","386","37828","98.0","0.8539823008849557","false"
"Icmp","2","71192","98","-1","-1","-1","1000946000","386","37828","98.0","0.8539823008849557","false"
"Icmp","2","71192","98","-1","-1","-1","1001992000","387","37926","98.0","0.8561946902654868","false"
"Icmp","2","71192","98","-1","-1","-1","1001990000","387","37926","98.0","0.8561946902654868","false"
"Udp","2","71192","175","-1","1900","-1","3067253000","69","11927","172.0","0.15333333333333332","false"
"Icmp","2","71192","98","-1","-1","-1","1002242000","388","38024","98.0","0.8584070796460177","false"
"Icmp","2","71192","98","-1","-1","-1","1002253000","388","38024","98.0","0.8584070796460177","false"
"Icmp","2","71192","98","-1","-1","-1","1001992000","389","38122","98.0","0.8606194690265486","false"
"Icmp","2","71192","98","-1","-1","-1","1001983000","389","38122","98.0","0.8606194690265486","false"
"Icmp","2","71192","98","-1","-1","-1","1002122000","390","38220","98.0","0.8628318584070797","false"
"Icmp","2","71192","98","-1","-1","-1","1002131000","390","38220","98.0","0.8628318584070797","false"
"Udp","2","71192","175","-1","1900","-1","3000236000","70","12102","172.0","0.15555555555555556","false"
"Icmp","2","71192","98","-1","-1","-1","1001987000","391","38318","98.0","0.8650442477876106","false"
"Icmp","2","71192","98","-1","-1","-1","1001982000","391","38318","98.0","0.8650442477876106","false"
"Icmp","2","71192","98","-1","-1","-1","1001120000","392","38416","98.0","0.8672566371681416","false"
"Icmp","2","71192","98","-1","-1","-1","1001118000","392","38416","98.0","0.8672566371681416","false"
"Udp","2","71201","92","-1","137","-1","31927201000","94","11104","118.0","0.2222222222222222","false"
"Icmp","2","71201","98","-1","-1","-1","1001143000","393","38514","98.0","0.8506493506493507","false"
"Icmp","2","71201","98","-1","-1","-1","1001156000","393","38514","98.0","0.8506493506493507","false"
"Udp","2","71201","92","-1","137","-1","749096000","95","11196","117.0","0.22458628841607564","false"
"Udp","2","71201","175","-1","1900","-1","2999980000","71","12277","172.0","0.15468409586056645","false"
"Icmp","2","71201","98","-1","-1","-1","1001977000","394","38612","98.0","0.8528138528138528","false"
"Icmp","2","71201","98","-1","-1","-1","1001969000","394","38612","98.0","0.8528138528138528","false"
"Udp","2","71201","92","-1","137","-1","749962000","96","11288","117.0","0.22695035460992907","false"
"Icmp","2","71202","98","-1","-1","-1","1001138000","395","38710","98.0","0.854978354978355","false"
"Icmp","2","71202","98","-1","-1","-1","1001136000","395","38710","98.0","0.854978354978355","false"
"Icmp","2","71202","98","-1","-1","-1","1001981000","396","38808","98.0","0.8571428571428571","false"
"Icmp","2","71202","98","-1","-1","-1","1001978000","396","38808","98.0","0.8571428571428571","false"
"Icmp","2","71202","98","-1","-1","-1","1000998000","397","38906","98.0","0.8593073593073594","false"
"Icmp","2","71202","98","-1","-1","-1","1001008000","397","38906","98.0","0.8593073593073594","false"
"Icmp","2","71202","98","-1","-1","-1","1001110000","398","39004","98.0","0.8614718614718615","false"
"Icmp","2","71202","98","-1","-1","-1","1001099000","398","39004","98.0","0.8614718614718615","false"
"Icmp","2","71202","98","-1","-1","-1","1001243000","399","39102","98.0","0.8636363636363636","false"
"Icmp","2","71202","98","-1","-1","-1","1001251000","399","39102","98.0","0.8636363636363636","false"
"Icmp","2","71202","98","-1","-1","-1","1001293000","400","39200","98.0","0.8658008658008658","false"
"Icmp","2","71202","98","-1","-1","-1","1001300000","400","39200","98.0","0.8658008658008658","false"
"Icmp","2","71202","98","-1","-1","-1","1000824000","401","39298","98.0","0.8679653679653679","false"
"Icmp","2","71202","98","-1","-1","-1","1000821000","401","39298","98.0","0.8679653679653679","false"
"Icmp","2","71202","98","-1","-1","-1","1000984000","402","39396","98.0","0.8701298701298701","false"
"Icmp","2","71202","98","-1","-1","-1","1000972000","402","39396","98.0","0.8701298701298701","false"
"Icmp","2","71211","98","-1","-1","-1","1001139000","403","39494","98.0","0.8538135593220338","false"
"Icmp","2","71211","98","-1","-1","-1","1001140000","403","39494","98.0","0.8538135593220338","false"
"Icmp","2","71211","98","-1","-1","-1","1000974000","404","39592","98.0","0.8559322033898306","false"
"Icmp","2","71211","98","-1","-1","-1","1000985000","404","39592","98.0","0.8559322033898306","false"
"Icmp","2","71211","98","-1","-1","-1","1001124000","405","39690","98.0","0.8580508474576272","false"
"Icmp","2","71211","98","-1","-1","-1","1001118000","405","39690","98.0","0.8580508474576272","false"
"Icmp","2","71212","98","-1","-1","-1","1001124000","406","39788","98.0","0.8601694915254238","false"
"Icmp","2","71212","98","-1","-1","-1","1001116000","406","39788","98.0","0.8601694915254238","false"
"Icmp","2","71212","98","-1","-1","-1","1001125000","407","39886","98.0","0.8622881355932204","false"
"Icmp","2","71212","98","-1","-1","-1","1001133000","407","39886","98.0","0.8622881355932204","false"
"Icmp","2","71212","98","-1","-1","-1","1001008000","408","39984","98.0","0.864406779661017","false"
"Icmp","2","71212","98","-1","-1","-1","1001001000","408","39984","98.0","0.864406779661017","false"
"Icmp","2","71212","98","-1","-1","-1","1001092000","409","40082","98.0","0.8665254237288136","false"
"Icmp","2","71212","98","-1","-1","-1","1001107000","409","40082","98.0","0.8665254237288136","false"
"Icmp","2","71212","98","-1","-1","-1","1000981000","410","40180","98.0","0.8686440677966102","false"
"Icmp","2","71212","98","-1","-1","-1","1000964000","410","40180","98.0","0.8686440677966102","false"
"Icmp","2","71212","98","-1","-1","-1","1001127000","411","40278","98.0","0.8707627118644068","false"
"Icmp","2","71212","98","-1","-1","-1","1001144000","411","40278","98.0","0.8707627118644068","false"
"Icmp","2","71212","98","-1","-1","-1","1001000000","412","40376","98.0","0.8728813559322034","false"
"Icmp","2","71212","98","-1","-1","-1","1000987000","412","40376","98.0","0.8728813559322034","false"
